"","Correlation","Protein"
"GTPBP1",0.667157121051113,"GTPBP1"
"THOC3",0.421627832981393,"THOC3"
"UBE2I",0.514421625461728,"UBE2I"
"GNE",0.414473962111681,"GNE"
"GGT7",0.347354258456987,"GGT7"
"LAD1",0.703644445081348,"LAD1"
"CDV3",0.452021654802312,"CDV3"
"TXNDC12",0.620335481640448,"TXNDC12"
"SPARC",0.758097630991017,"SPARC"
"TRMT10C",0.466170058521615,"TRMT10C"
"BCAP29",0.383737875299361,"BCAP29"
"NOC3L",0.416307057070316,"NOC3L"
"PQBP1",0.280864335406088,"PQBP1"
"SDC1",0.513047321911286,"SDC1"
"RBBP7",0.504192512896409,"RBBP7"
"RBBP4",0.689669592561101,"RBBP4"
"PMPCA",0.470787610475709,"PMPCA"
"SERPINE1",0.540076712683487,"SERPINE1"
"RPL9",0.241347040130199,"RPL9"
"AMFR",0.38416886273234,"AMFR"
"TRNT1",0.59998272705343,"TRNT1"
"EIF4A3",0.218289436691731,"EIF4A3"
"ANK1",0.521895825693294,"ANK1"
"PIM1",0.118181818181818,"PIM1"
"ALDH7A1",0.726538149609209,"ALDH7A1"
"GBP1",0.395618442441259,"GBP1"
"DACH1",0.643892485578255,"DACH1"
"CAPZB",0.512054609521543,"CAPZB"
"TMEM30A",0.365766782117506,"TMEM30A"
"WDR44",0.413147140266313,"WDR44"
"DDR2",0.316924309911687,"DDR2"
"NHSL1",0.54466800804829,"NHSL1"
"MRPS35",0.370125872104462,"MRPS35"
"GPAT3",0.417443549075999,"GPAT3"
"G3BP1",0.376141027337851,"G3BP1"
"RCOR2",0.335671665860345,"RCOR2"
"EDIL3",0.561899047476187,"EDIL3"
"ATXN7L3B",0.435516066212269,"ATXN7L3B"
"SYAP1",0.49087379378676,"SYAP1"
"RABL6",0.430780237751177,"RABL6"
"EIF3M",0.241231988359581,"EIF3M"
"TOM1L2",0.519360839284977,"TOM1L2"
"TMX1",0.573154780303253,"TMX1"
"TMEM65",0.478456464807008,"TMEM65"
"MRPL41",0.271620651416079,"MRPL41"
"SLC25A6",0.236268162850947,"SLC25A6"
"SLC25A4",0.449565648181947,"SLC25A4"
"MRPL44",0.104207029388418,"MRPL44"
"RPL38",0.248199348240646,"RPL38"
"TIMM10B",0.236234766430539,"TIMM10B"
"DPYD",-0.215403170101157,"DPYD"
"DAPK1",0.567994310099573,"DAPK1"
"DLGAP5",0.267662190417158,"DLGAP5"
"PPIB",0.690091116456535,"PPIB"
"PPIL1",0.391440695365562,"PPIL1"
"ILK",0.509073493747313,"ILK"
"PYGM",-0.214551866391643,"PYGM"
"CDK5RAP1",0.229288237349101,"CDK5RAP1"
"EPB41L2",0.804424296615378,"EPB41L2"
"COPS8",0.240309621474467,"COPS8"
"PHRF1",0.270464025564003,"PHRF1"
"PNN",0.342440854898705,"PNN"
"RCOR3",0.289023497164857,"RCOR3"
"RCOR1",0.399318687937195,"RCOR1"
"GSTZ1",0.375424366284922,"GSTZ1"
"PDLIM4",0.665354343163369,"PDLIM4"
"PTBP3",0.743199479387615,"PTBP3"
"EIF3H",0.190701197854017,"EIF3H"
"ATP5MF",-0.0179459055603031,"ATP5MF"
"IKBIP",0.790142508317832,"IKBIP"
"HIBADH",0.779248421085,"HIBADH"
"PGRMC1",0.832517863875652,"PGRMC1"
"PRDX6",0.385006546071306,"PRDX6"
"GPX2",0.718204881462689,"GPX2"
"NAF1",0.292701608491082,"NAF1"
"CYFIP2",0.439058977157956,"CYFIP2"
"PMVK",0.597947591594085,"PMVK"
"ABCC1",0.533785386077905,"ABCC1"
"CCN2",0.597103106537069,"CCN2"
"ERP29",0.577667554391774,"ERP29"
"CETN2",0.143361123449619,"CETN2"
"HSPE1",0.442108856839931,"HSPE1"
"CALU",0.890216816151454,"CALU"
"SNIP1",0.325630087073757,"SNIP1"
"CTNNBL1",0.371379020169303,"CTNNBL1"
"HLA-F",0.386768266628685,"HLA-F"
"PUM3",0.366699598406543,"PUM3"
"FDX1",0.495649256576021,"FDX1"
"TRAPPC1",-0.0634146341463415,"TRAPPC1"
"PAK2",0.440616853385708,"PAK2"
"LGALS1",0.850472115105821,"LGALS1"
"AHCYL2",0.309997438743277,"AHCYL2"
"ARCN1",0.29993031509682,"ARCN1"
"FANCD2",0.26166318938333,"FANCD2"
"MEST",0.536138570553757,"MEST"
"GNAI3",0.49822693883242,"GNAI3"
"HDAC2",0.445902561241671,"HDAC2"
"STAG1",0.271845103886817,"STAG1"
"TTN",-0.0116648436859962,"TTN"
"EIF4E",0.521613092059164,"EIF4E"
"CNN1",0.517825832846289,"CNN1"
"EIF2AK2",0.558074495225181,"EIF2AK2"
"ERGIC3",0.371035756841583,"ERGIC3"
"F11R",0.85898956759897,"F11R"
"FABP5",0.586273249304077,"FABP5"
"F2",0.0417986177937188,"F2"
"TPT1",0.321008343512231,"TPT1"
"ANKRD54",0.654456654456654,"ANKRD54"
"PARK7",0.366789266585975,"PARK7"
"SELENBP1",0.588082727454237,"SELENBP1"
"FUCA1",0.407013579394472,"FUCA1"
"EHD1",0.680038053158509,"EHD1"
"DNAJB11",0.59069923918312,"DNAJB11"
"DNAJA2",0.457335316363838,"DNAJA2"
"TRMT1L",0.205875472198815,"TRMT1L"
"CTU2",0.173423663714926,"CTU2"
"LONP2",0.29495643866298,"LONP2"
"TTF2",0.313862520786794,"TTF2"
"RENBP",0.547290640394089,"RENBP"
"ECHDC3",0.574141733744216,"ECHDC3"
"CHD1L",0.358888020350101,"CHD1L"
"SCGN",0.756926406926407,"SCGN"
"SNRPD3",0.197538370931408,"SNRPD3"
"LMAN2",0.615448109433498,"LMAN2"
"DNAJB1",0.295694889467869,"DNAJB1"
"COQ9",0.543009549763954,"COQ9"
"WDR5",0.374726313091476,"WDR5"
"DNAJB4",0.654063389940132,"DNAJB4"
"PSMB6",-0.00550600702105975,"PSMB6"
"CASP3",0.577640459174672,"CASP3"
"POFUT1",0.646184730690751,"POFUT1"
"IGSF1",0.422556390977444,"IGSF1"
"NEU1",0.582977662938239,"NEU1"
"SNX15",0.258044551548547,"SNX15"
"TRPV2",0.540858161823753,"TRPV2"
"RHOA",0.366707767290155,"RHOA"
"FSD1",0.73292914239263,"FSD1"
"PIR",0.608689236094592,"PIR"
"ARPC1A",-0.0211511695275753,"ARPC1A"
"GTF3C5",0.230320856384463,"GTF3C5"
"DDX5",0.326460276238238,"DDX5"
"CAPRIN1",0.398909164394432,"CAPRIN1"
"HSPB8",0.590772778711293,"HSPB8"
"DLGAP4",0.384171596392421,"DLGAP4"
"GTF2E1",0.338341074983411,"GTF2E1"
"CD151",0.653835003259555,"CD151"
"OXSM",0.341737168237343,"OXSM"
"RNPS1",0.0568379331785001,"RNPS1"
"RTN1",0.579927717542397,"RTN1"
"STX10",0.556239316239316,"STX10"
"PTRHD1",0.321749619689228,"PTRHD1"
"TMEM263",0.405683575591617,"TMEM263"
"ZNF622",0.392921770273031,"ZNF622"
"DRG1",0.257118102873767,"DRG1"
"ANKRD40",0.566176470588235,"ANKRD40"
"IMPDH1",0.522014710148413,"IMPDH1"
"DYNLL1",0.164597898029286,"DYNLL1"
"SH3BGRL",0.606338914327659,"SH3BGRL"
"DYNLL2",0.547260059004457,"DYNLL2"
"FASTKD2",0.158790673065114,"FASTKD2"
"SBDS",0.490527601042051,"SBDS"
"YWHAZ",0.433271859471565,"YWHAZ"
"GPX4",0.205862634541986,"GPX4"
"IDH3G",0.291603797898624,"IDH3G"
"SMARCA1",0.565892989891181,"SMARCA1"
"SPC24",0.333269336438894,"SPC24"
"SUCLG2",0.621878143103307,"SUCLG2"
"TSSC4",0.165809837148212,"TSSC4"
"ASH2L",0.397399799446682,"ASH2L"
"RND3",0.468394720630239,"RND3"
"VDAC2",0.513617534053845,"VDAC2"
"SCML2",0.62523511936361,"SCML2"
"CSTF2",0.457401144645773,"CSTF2"
"RPS29",0.181727544631398,"RPS29"
"FZD6",0.529000948290288,"FZD6"
"CDKAL1",0.174144739195732,"CDKAL1"
"GSPT2",0.0800289234166435,"GSPT2"
"MED29",0.136195722106214,"MED29"
"NUP62",0.11141352996611,"NUP62"
"TGM3",0.0600589257384604,"TGM3"
"CYB5R1",0.599133928618669,"CYB5R1"
"CDH10",0.640044493882091,"CDH10"
"PRSS8",0.409012076273607,"PRSS8"
"PEA15",0.601375760769215,"PEA15"
"PSMD7",0.104421307547341,"PSMD7"
"HINT3",0.404075080949066,"HINT3"
"AURKB",0.359716532941088,"AURKB"
"AURKA",0.437291990447671,"AURKA"
"GSK3B",0.405608519912798,"GSK3B"
"GSK3A",0.321396340300162,"GSK3A"
"EXOSC2",0.248843115743996,"EXOSC2"
"DOCK2",0.502882515363577,"DOCK2"
"PDS5B",0.641212796816758,"PDS5B"
"IFI16",0.810896118794981,"IFI16"
"CTSB",0.85926781201199,"CTSB"
"TERF2",0.59140545179413,"TERF2"
"HEATR3",0.388853853778788,"HEATR3"
"SLC25A12",0.31507659018155,"SLC25A12"
"RPS6",0.307978346547436,"RPS6"
"TASOR2",-0.0216418507489222,"TASOR2"
"CDH13",0.621844658199554,"CDH13"
"USP10",0.514788832307359,"USP10"
"TDP1",0.345454545454545,"TDP1"
"RPS26",0.103883263847528,"RPS26"
"MUC1",0.695710269524311,"MUC1"
"WDR43",0.325383078733981,"WDR43"
"ANP32B",0.516357543855785,"ANP32B"
"C2CD2",0.275733222001879,"C2CD2"
"PRCP",0.559115692331655,"PRCP"
"LIME1",0.609230769230769,"LIME1"
"PPIL3",0.478082023136246,"PPIL3"
"PPP2R2A",0.42319955945315,"PPP2R2A"
"MTA3",0.438892359287058,"MTA3"
"RNMT",0.601673623341932,"RNMT"
"LSP1",0.763223140495868,"LSP1"
"UGT1A6",0.560711150131695,"UGT1A6"
"AIMP2",0.277864102654919,"AIMP2"
"CDH6",0.696539932508436,"CDH6"
"CPNE8",0.482388450696204,"CPNE8"
"CPNE1",0.568142655769844,"CPNE1"
"PSMA7",-0.047363191874545,"PSMA7"
"MAOA",0.651124699173706,"MAOA"
"TRIM16",0.482151241235863,"TRIM16"
"SCRN2",0.247631291606495,"SCRN2"
"PTGR2",0.297664835164835,"PTGR2"
"RANBP9",0.371701286559618,"RANBP9"
"CTR9",0.110662958613579,"CTR9"
"RTCB",0.263453188041184,"RTCB"
"ADI1",0.338551971581212,"ADI1"
"RPS6KA1",0.24048257805957,"RPS6KA1"
"TMED9",0.587848336203564,"TMED9"
"TMED4",0.531270614416421,"TMED4"
"SERPINB2",0.507914698726206,"SERPINB2"
"BRD8",0.0957259893294576,"BRD8"
"CEP41",0.586169715804285,"CEP41"
"HMGB2",0.75198113419109,"HMGB2"
"CD58",0.556883323847467,"CD58"
"GLRX5",0.553473734731479,"GLRX5"
"NLRP2",0.439084777597541,"NLRP2"
"MRI1",0.46169654394767,"MRI1"
"PARVA",0.639468710716993,"PARVA"
"KANSL3",-0.13448275862069,"KANSL3"
"CCNK",0.113846824964421,"CCNK"
"LYPLA2",0.356978205658993,"LYPLA2"
"GTPBP3",0.292964175525502,"GTPBP3"
"HSD17B10",0.586128149629211,"HSD17B10"
"NUCB1",0.324460263119807,"NUCB1"
"BID",0.486784454977695,"BID"
"CTBP2",0.440718329142631,"CTBP2"
"BCS1L",0.0643986934812426,"BCS1L"
"AARSD1",0.414288450899208,"AARSD1"
"WDR73",0.00627177700348432,"WDR73"
"KCMF1",0.190437057419126,"KCMF1"
"SMAP2",0.703859617977154,"SMAP2"
"S100A10",0.598397238103915,"S100A10"
"CCDC167",0.385615362597872,"CCDC167"
"CD99L2",0.396738356359493,"CD99L2"
"IL1RAP",0.664575967475806,"IL1RAP"
"CLTB",0.695929278888712,"CLTB"
"RPS15A",0.157028969108739,"RPS15A"
"SHROOM3",0.185793863099921,"SHROOM3"
"BCL11B",0.80260920209668,"BCL11B"
"NFASC",0.369441607082057,"NFASC"
"NOL10",0.256168653480235,"NOL10"
"MAPRE2",0.688076004096029,"MAPRE2"
"SNAPIN",0.192711792503735,"SNAPIN"
"AFG3L2",0.593247680178844,"AFG3L2"
"WDR18",0.16201067605569,"WDR18"
"SSU72",0.17234488717375,"SSU72"
"A1CF",0.438735177865613,"A1CF"
"LIPA",0.522797332679831,"LIPA"
"MRPL38",-0.0740582624110616,"MRPL38"
"UQCC2",0.086864923948377,"UQCC2"
"MYH11",-0.102070174435775,"MYH11"
"PLEKHO2",0.543474187514103,"PLEKHO2"
"GALNT3",0.482280385849573,"GALNT3"
"GDI2",0.542449309848687,"GDI2"
"GAS2",0.589670642302221,"GAS2"
"PMF1",0.161024426535672,"PMF1"
"MRPS22",0.319173804443932,"MRPS22"
"RABGEF1",0.0233748417053609,"RABGEF1"
"MIEN1",0.454271572538422,"MIEN1"
"GPALPP1",0.444520672697468,"GPALPP1"
"ARHGEF11",0.355497896566491,"ARHGEF11"
"CD74",0.780304626879969,"CD74"
"POLR2C",0.0533296460051548,"POLR2C"
"HNRNPD",0.611101237929166,"HNRNPD"
"HNRNPAB",0.437515631280589,"HNRNPAB"
"GRK2",0.773038065525595,"GRK2"
"GRK6",0.500322528624415,"GRK6"
"RPS6KA4",0.198003333200386,"RPS6KA4"
"CHUK",0.178994918125353,"CHUK"
"CELF4",0.569606003752345,"CELF4"
"CDK1",0.340932083733308,"CDK1"
"CDK5",0.484416000806088,"CDK5"
"MAPK14",0.466998137610892,"MAPK14"
"EEPD1",0.680753079507279,"EEPD1"
"DNAJC19",0.374446545033041,"DNAJC19"
"GGT5",0.62,"GGT5"
"ECHDC1",0.485011621208208,"ECHDC1"
"RPS27L",0.572088730831892,"RPS27L"
"RPS27",0.13439569294652,"RPS27"
"PPP4R2",0.142354174277337,"PPP4R2"
"DZIP3",0.405594405594406,"DZIP3"
"FNDC3B",0.616204087907335,"FNDC3B"
"PRPF39",0.285907859078591,"PRPF39"
"LYRM7",0.471855073353791,"LYRM7"
"TCIRG1",0.334395187300756,"TCIRG1"
"ABCD3",0.528846047323313,"ABCD3"
"HPRT1",0.494120360857386,"HPRT1"
"CYP51A1",0.330393456830991,"CYP51A1"
"ATP6V0A2",0.220839585290103,"ATP6V0A2"
"MRPS5",0.0731763434990503,"MRPS5"
"RGS3",0.123529411764706,"RGS3"
"SNAP29",0.486450803586565,"SNAP29"
"AGR3",0.699457259158752,"AGR3"
"CEP78",0.675824175824176,"CEP78"
"ARL8B",0.572164948251452,"ARL8B"
"BLOC1S3",0.313882799690059,"BLOC1S3"
"EIF4EBP1",0.526959597124515,"EIF4EBP1"
"PSMD13",0.195185186029326,"PSMD13"
"RRAD",0.601050443155706,"RRAD"
"RPP40",0.2,"RPP40"
"RBM6",0.186039447943124,"RBM6"
"ANAPC1",0.124405621499771,"ANAPC1"
"DDHD2",0.745121754555717,"DDHD2"
"DHX57",0.175448455693926,"DHX57"
"MGAT5",0.370987706515969,"MGAT5"
"ADGRG1",0.573177382245961,"ADGRG1"
"SUN1",0.661368892240059,"SUN1"
"S100A9",0.460888175494917,"S100A9"
"FYB1",0.573358348968105,"FYB1"
"AFDN",0.697480789792367,"AFDN"
"BLVRA",0.545736601711436,"BLVRA"
"GOLM1",0.525067602940491,"GOLM1"
"SCAF4",0.679823593597637,"SCAF4"
"COMMD9",0.355126355296375,"COMMD9"
"HNRNPF",0.709372737187241,"HNRNPF"
"TRMT1",0.397997675103272,"TRMT1"
"FUT8",0.571589631852822,"FUT8"
"PPME1",0.512897809453672,"PPME1"
"GALT",0.34170240812012,"GALT"
"BEND3",0.23953813256049,"BEND3"
"CYP2S1",0.51030105805526,"CYP2S1"
"EPHB4",0.477749849000099,"EPHB4"
"GRPEL2",0.312675149956861,"GRPEL2"
"KIF7",0.21155830753354,"KIF7"
"OXSR1",0.518366026370263,"OXSR1"
"DSC2",0.622025364928212,"DSC2"
"ATP2C1",0.476487003769821,"ATP2C1"
"GPHN",0.611735401061621,"GPHN"
"S100A14",0.768942029060635,"S100A14"
"ACSF2",0.579868151093094,"ACSF2"
"MAD2L1",0.361765657449297,"MAD2L1"
"INCENP",0.241685431808221,"INCENP"
"ACTBL2",0.341922103592339,"ACTBL2"
"PCDH1",0.416877252893189,"PCDH1"
"RBM15",0.248862961874068,"RBM15"
"CD3E",0.72987012987013,"CD3E"
"EXOSC3",-0.000579740611240398,"EXOSC3"
"SAP30BP",0.162880456403965,"SAP30BP"
"NDUFB8",-0.015079381862199,"NDUFB8"
"CBX8",0.48070883249293,"CBX8"
"UBL7",-0.0531784005468216,"UBL7"
"GPN1",0.0804530190947053,"GPN1"
"RPS15",0.155594325378757,"RPS15"
"RPL36",0.221592242178165,"RPL36"
"EIF3I",0.215208323719001,"EIF3I"
"GON7",0.0878511056091522,"GON7"
"FGG",0.544061302681992,"FGG"
"RAB32",0.597330089364995,"RAB32"
"DDX6",0.367528597658636,"DDX6"
"MOB4",0.145846398237776,"MOB4"
"SFN",0.19341148851306,"SFN"
"NTMT1",0.339488798617072,"NTMT1"
"PSMD6",0.36563744326498,"PSMD6"
"MRPS36",0.291125107443471,"MRPS36"
"GOLIM4",0.623580635728129,"GOLIM4"
"DHX40",0.357645948072384,"DHX40"
"CAVIN2",0.665359817272386,"CAVIN2"
"PYCR2",0.203145959500911,"PYCR2"
"NMD3",0.341152694657711,"NMD3"
"RPS17",0.252392020580487,"RPS17"
"UBE2C",0.294558296050583,"UBE2C"
"CPA4",0.625087815410396,"CPA4"
"C1orf198",0.50855394993326,"C1orf198"
"BCL7C",0.306003185800432,"BCL7C"
"MTMR1",0.459176860210459,"MTMR1"
"SNRNP70",0.18100785094739,"SNRNP70"
"PITPNM1",0.316481656432058,"PITPNM1"
"PPM1D",0.364492893433661,"PPM1D"
"EED",0.183591741019822,"EED"
"RNASE2",0.21978021978022,"RNASE2"
"SMARCD1",0.358396373396515,"SMARCD1"
"MINPP1",0.417007638508361,"MINPP1"
"ELF1",0.746901041596231,"ELF1"
"NCOA5",0.40809346938139,"NCOA5"
"NDUFB6",0.0607264112300417,"NDUFB6"
"MYL6",0.443163166346187,"MYL6"
"FARSA",0.375527379581881,"FARSA"
"ATP1B3",0.517869977858596,"ATP1B3"
"ACTR1B",0.167766300453786,"ACTR1B"
"CNTNAP1",0.480722319285941,"CNTNAP1"
"MED21",0.0276394497280935,"MED21"
"CDH2",0.715565367913435,"CDH2"
"KHDRBS3",0.757657502722977,"KHDRBS3"
"TMOD1",0.589574134738641,"TMOD1"
"UBE2K",0.464907766310376,"UBE2K"
"DCUN1D5",0.320201832650599,"DCUN1D5"
"RACGAP1",0.349204553549623,"RACGAP1"
"CLCN7",0.442346196740343,"CLCN7"
"MEX3A",0.76261567304087,"MEX3A"
"CWC22",0.164960418559287,"CWC22"
"TMOD2",0.693873108024051,"TMOD2"
"RRP36",0.106342140648527,"RRP36"
"TOR2A",0.563527182442824,"TOR2A"
"ANKRD2",0.455882352941176,"ANKRD2"
"PFN2",0.593709012489886,"PFN2"
"TLE1",0.260714285714286,"TLE1"
"NUP43",0.340780918221404,"NUP43"
"STX7",0.769687742674112,"STX7"
"FAF1",0.556457725739711,"FAF1"
"NME1",0.425243511239602,"NME1"
"CLNS1A",0.37523523321689,"CLNS1A"
"BRCC3",-0.0210063089691877,"BRCC3"
"ERAP2",0.663369342196663,"ERAP2"
"SLC26A2",0.486154794942954,"SLC26A2"
"NUDCD1",0.440180130308476,"NUDCD1"
"RABGAP1L",0.517329981846111,"RABGAP1L"
"CBX3",0.317346512750435,"CBX3"
"MED4",0.149132472575294,"MED4"
"COLGALT2",-0.425974025974026,"COLGALT2"
"KRAS",0.464826742904381,"KRAS"
"RBMX2",0.185246121427356,"RBMX2"
"ACOT9",0.73504884121653,"ACOT9"
"SNX9",0.538302443905106,"SNX9"
"TBC1D5",0.484962988074903,"TBC1D5"
"NDUFB7",0.0477662812750994,"NDUFB7"
"MAT2A",0.339561776020486,"MAT2A"
"SAMSN1",0.683999131567521,"SAMSN1"
"LMF2",0.593305472516856,"LMF2"
"GATD1",0.148924562651459,"GATD1"
"SYNE1",0.187220318043415,"SYNE1"
"ACSL1",0.608624457712413,"ACSL1"
"POLD3",0.447675916918253,"POLD3"
"RPS13",0.167154346231172,"RPS13"
"MRPL17",0.199651679719661,"MRPL17"
"ZMAT2",0.096607826353155,"ZMAT2"
"FKBP9",0.7879591279798,"FKBP9"
"DAZAP1",0.458922244156133,"DAZAP1"
"CISD2",0.388856007371711,"CISD2"
"PLEKHA6",0.429406326778319,"PLEKHA6"
"SLAMF6",0.184534612393052,"SLAMF6"
"BLOC1S5",0.134141259809709,"BLOC1S5"
"S100A13",0.649244913572289,"S100A13"
"C2orf49",0.179181783208099,"C2orf49"
"DDX3X",0.452549231402872,"DDX3X"
"MICAL3",0.533317659045044,"MICAL3"
"RPL36A",0.197117598132829,"RPL36A"
"RPL36AL",0.375178436225322,"RPL36AL"
"PDPR",0.157159972833889,"PDPR"
"HPF1",0.50332567598379,"HPF1"
"MCEE",0.273249715446247,"MCEE"
"MAP4K4",0.306337894696941,"MAP4K4"
"UQCC1",0.151392020414027,"UQCC1"
"MUC13",0.774470988020325,"MUC13"
"RAB43",0.338843784994401,"RAB43"
"CRKL",0.53323986377312,"CRKL"
"TOP3A",0.420444360583046,"TOP3A"
"ALPP",0.247773279352227,"ALPP"
"TMEM106B",0.424415221622117,"TMEM106B"
"DNAJC1",0.506662466067312,"DNAJC1"
"SRFBP1",0.26876236390958,"SRFBP1"
"CD2BP2",0.409168231722659,"CD2BP2"
"MICOS13",0.145841020158553,"MICOS13"
"FAM3A",0.527342781895506,"FAM3A"
"CDH1",0.609907331113494,"CDH1"
"PEF1",0.30669114530715,"PEF1"
"CBX5",0.750455522485973,"CBX5"
"RAP1A",0.522940505003603,"RAP1A"
"MPI",0.306215477915885,"MPI"
"RAB2A",0.738095325401465,"RAB2A"
"VIRMA",0.179156488487768,"VIRMA"
"MBP",0.41959708753714,"MBP"
"RPS20",0.282186714661415,"RPS20"
"TCF12",0.286246567837787,"TCF12"
"RANBP3",0.537697920798931,"RANBP3"
"COL14A1",0.478384212149244,"COL14A1"
"IRF2BPL",0.561787720882592,"IRF2BPL"
"IFT122",-0.0662427813883875,"IFT122"
"IGSF8",0.57069809796602,"IGSF8"
"THEMIS2",0.621457489878542,"THEMIS2"
"HAUS1",0.354192511301074,"HAUS1"
"OTULIN",0.471406917994559,"OTULIN"
"PPHLN1",0.150542056176776,"PPHLN1"
"RPAP1",0.350562786157342,"RPAP1"
"PCCB",0.114198451750446,"PCCB"
"ATP6V1F",0.198696029123644,"ATP6V1F"
"DTYMK",0.434371796612823,"DTYMK"
"SERPINA1",0.558152468800868,"SERPINA1"
"TACO1",0.498609776058147,"TACO1"
"NNMT",0.660560888247733,"NNMT"
"EMC10",0.347208308137982,"EMC10"
"IAH1",0.481038402385936,"IAH1"
"POGZ",0.598399207489653,"POGZ"
"CAB39",0.436151550068579,"CAB39"
"ATP6AP1",0.562469293840506,"ATP6AP1"
"SEC13",0.350779760602767,"SEC13"
"SSBP1",0.485249132188658,"SSBP1"
"S100A1",0.51060606060606,"S100A1"
"SNX6",0.174083784892473,"SNX6"
"ZC3H15",0.380889217625671,"ZC3H15"
"C1orf131",0.238714523273396,"C1orf131"
"MRPL49",0.23282240914156,"MRPL49"
"RDH11",0.579826287197499,"RDH11"
"EPHX1",0.703298254844307,"EPHX1"
"MLF2",0.522691402776058,"MLF2"
"FAAH",0.575693225693226,"FAAH"
"ZCCHC8",0.384687752705055,"ZCCHC8"
"CXXC1",0.238962422950341,"CXXC1"
"TOX4",0.0737612883317893,"TOX4"
"YTHDC1",0.0241834562199112,"YTHDC1"
"RPL27",0.117357313521125,"RPL27"
"VDAC1",0.536939999411377,"VDAC1"
"CNDP2",0.67304166115029,"CNDP2"
"GDPD3",0.658934648239461,"GDPD3"
"PPP6R2",0.340010323331691,"PPP6R2"
"RPS12",0.288209347029438,"RPS12"
"DHTKD1",0.473556107151634,"DHTKD1"
"MAP2K3",0.437117397938784,"MAP2K3"
"CD81",0.378923536433598,"CD81"
"NAA50",0.0875141489502662,"NAA50"
"ZNF281",0.437609535952077,"ZNF281"
"EARS2",0.425736994460839,"EARS2"
"ZNF326",0.407543652078716,"ZNF326"
"MTTP",0.763736263736264,"MTTP"
"QTRT1",0.414848777748574,"QTRT1"
"KIF13B",0.510572379713259,"KIF13B"
"LLPH",0.117738183757647,"LLPH"
"GEMIN4",0.149134915949685,"GEMIN4"
"GATA3",0.718513143041445,"GATA3"
"C12orf75",0.243148638265175,"C12orf75"
"NEO1",0.337417663338135,"NEO1"
"WASF2",0.298935892477918,"WASF2"
"LSM2",0.359042223106126,"LSM2"
"RBM47",0.620033957345833,"RBM47"
"DPCD",0.445045045045045,"DPCD"
"DOCK7",0.495612078432534,"DOCK7"
"MTSS1",0.224140565317036,"MTSS1"
"NIFK",0.28511352251795,"NIFK"
"CDH3",0.810443138368035,"CDH3"
"RAB22A",0.0782608695652174,"RAB22A"
"MAPRE1",0.37823615416931,"MAPRE1"
"GGH",0.609508475693743,"GGH"
"TRAPPC3",0.205045339465208,"TRAPPC3"
"SPC25",0.267850630311955,"SPC25"
"PTBP1",0.162718095868492,"PTBP1"
"PRDX4",0.752996187986143,"PRDX4"
"RPS10",0.198905121095649,"RPS10"
"TADA2B",0.174493927125506,"TADA2B"
"MRPS15",0.0547096184140647,"MRPS15"
"ABT1",0.0558577743226857,"ABT1"
"MPZL1",0.464096861424505,"MPZL1"
"LGMN",0.412283723146754,"LGMN"
"NXN",0.414995073956264,"NXN"
"PTBP2",0.202769462681221,"PTBP2"
"MTPN",0.466704731467983,"MTPN"
"KPNA1",0.326743315586937,"KPNA1"
"KPNA6",0.488553737342976,"KPNA6"
"ALKBH5",0.447745617941328,"ALKBH5"
"BCAS2",0.216235018033172,"BCAS2"
"RCC1L",0.286602778222054,"RCC1L"
"ATP6V1D",0.135231304543171,"ATP6V1D"
"HAUS8",0.207657935285054,"HAUS8"
"GHITM",0.112946545468148,"GHITM"
"NDUFAF3",0.0597669510553651,"NDUFAF3"
"SIRT1",0.197983539943833,"SIRT1"
"BAG2",0.795000956920022,"BAG2"
"SP1",0.246425308142512,"SP1"
"MEN1",0.0616184453440701,"MEN1"
"NOP53",0.00873723357267923,"NOP53"
"TGOLN2",0.555703229743834,"TGOLN2"
"BUB1B",0.103617771174788,"BUB1B"
"NEXN",0.696358827506662,"NEXN"
"NCDN",0.0762267131265817,"NCDN"
"ATG5",0.0944615112324749,"ATG5"
"SZRD1",0.285650560473516,"SZRD1"
"NUDT19",0.416173754385157,"NUDT19"
"PNPO",0.539755186732123,"PNPO"
"ERO1B",0.618977487902377,"ERO1B"
"TWF1",0.600470357998949,"TWF1"
"PLSCR1",0.457990783410138,"PLSCR1"
"BCL2L1",0.702899971659573,"BCL2L1"
"PATZ1",0.218365061590146,"PATZ1"
"DNAJC15",0.0678529156474394,"DNAJC15"
"MIOS",0.412611612905839,"MIOS"
"FEN1",0.491275620554489,"FEN1"
"SCO1",0.502238615052857,"SCO1"
"CHMP4A",0.467304839480553,"CHMP4A"
"DYNLT1",0.212290150056755,"DYNLT1"
"SGO1",-0.286290322580645,"SGO1"
"PARVG",0.579807692307692,"PARVG"
"CPNE3",0.549292398365752,"CPNE3"
"STARD9",-0.166913126380334,"STARD9"
"DPH5",0.244275774826059,"DPH5"
"FANCI",0.215968942916283,"FANCI"
"CAMSAP2",0.267497880130162,"CAMSAP2"
"GRB7",0.530031369815267,"GRB7"
"CSNK2A2",0.423754549873841,"CSNK2A2"
"SUMF1",0.561862633299139,"SUMF1"
"INTS3",0.100922132311543,"INTS3"
"ATP2B1",0.606030837606309,"ATP2B1"
"SCG3",0.491546340861409,"SCG3"
"RPL23A",0.295350922782688,"RPL23A"
"PDZK1",0.488935870331219,"PDZK1"
